codigo_municipio;nome_municipio;ec_por_1000_trabalhadores
5107800;Santo Antônio do Leverger;2,46
3160405;Santo Antônio do Monte;31,43
4317558;Santo Antônio do Palma;2,36
4124301;Santo Antônio do Paraíso;1,86
3548203;Santo Antônio do Pinhal;22,86
4317756;Santo Antônio do Planalto;0
3160454;Santo Antônio do Retiro;10,08
3160504;Santo Antônio do Rio Abaixo;11,9
4124400;Santo Antônio do Sudoeste;13,24
1507003;Santo Antônio do Tauá;2,27
2110302;Santo Antônio dos Lopes;10,65
2209450;Santo Antônio dos Milagres;0
4317806;Santo Augusto;21,21
4317905;Santo Cristo;38,96
2928802;Santo Estêvão;11,28
3548302;Santo Expedito;32,71
4317954;Santo Expedito do Sul;6,97
3160603;Santo Hipólito;0
4124509;Santo Inácio;2,63
2209500;Santo Inácio do Piauí;65,73
4317509;Santo Ângelo;31,58
3548500;Santos;25,13
3160702;Santos Dumont;19,59
3548401;Santópolis do Aguapeí;1,65
2929602;Sapeaçu;12,89
5107875;Sapezal;9,53
4319901;Sapiranga;21,85
4126207;Sapopema;57,87
1507755;Sapucaia;10,16
3305406;Sapucaia;6,59
4320008;Sapucaia do Sul;13,62
3165404;Sapucaí-Mirim;110,1
2515302;Sapé;4,68
3305505;Saquarema;37,54
4126256;Sarandi;27,84
4320107;Sarandi;20,04
3551108;Sarapuí;13,32
3165503;Sardoá;26,03
3551207;Sarutaiá;0
3165537;Sarzedo;2,65
2708907;Satuba;14,59
2111722;Satubinha;5,01
2929750;Saubara;19,24
4126272;Saudade do Iguaçu;15,58
4217303;Saudades;6,86
2929800;Saúde;4,4
4217402;Schroeder;13,54
2929909;Seabra;15,82
4217501;Seara;9,41
3551306;Sebastianópolis do Sul;0
2210623;Sebastião Barros;0
2930006;Sebastião Laranjeiras;0
2210631;Sebastião Leal;0
4320206;Seberi;12,66
4320230;Sede Nova;9,46
4320263;Segredo;24,57
4320305;Selbach;3,47
5007802;Selvíria;6,88
3165560;Sem-Peixe;0
1200500;Sena Madureira;16,19
2111748;Senador Alexandre Costa;31,25
3165578;Senador Amaral;5,82
5220454;Senador Canedo;11,54
3165602;Senador Cortes;0
2413102;Senador Elói de Souza;0
3165701;Senador Firmino;32,58
2413201;Senador Georgino Avelino;27,57
1200450;Senador Guiomard;3,99
3165800;Senador José Bento;0
1507805;Senador José Porfírio;34,83
2111763;Senador La Rocque;0
3165909;Senador Modestino Gonçalves;0
2312700;Senador Pompeu;32,04
2708956;Senador Rui Palmeira;0
4320321;Senador Salgado Filho;5,1
2312809;Senador Sá;73,28
4126306;Sengés;5,75
2930105;Senhor do Bonfim;28,52
3166006;Senhora de Oliveira;33,55
3166105;Senhora do Porto;0
3166204;Senhora dos Remédios;30,82
4320354;Sentinela do Sul;1,19
2930204;Sento Sé;6,44
4320404;Serafina Corrêa;18,37
3166303;Sericita;4,65
1101500;Seringueiras;15,84
3166402;Seritinga;17,54
3305554;Seropédica;7,93
3205002;Serra;15,32
4217550;Serra Alta;12,14
3551405;Serra Azul;6,52
3166501;Serra Azul de Minas;0
2515500;Serra Branca;16,86
2410306;Serra Caiada;12,89
2930303;Serra Dourada;7,48
2515708;Serra Grande;0
3551603;Serra Negra;16,71
2413409;Serra Negra do Norte;0,71
5107883;Serra Nova Dourada;0
2930402;Serra Preta;0,74
2515807;Serra Redonda;1,7
2613909;Serra Talhada;19,37
2515609;Serra da Raiz;0
3166600;Serra da Saudade;0
2413300;Serra de São Bento;72,38
2413359;Serra do Mel;13,78
1600055;Serra do Navio;0
2930154;Serra do Ramalho;12,14
3166808;Serra do Salitre;8,58
3166709;Serra dos Aimorés;4,65
3551504;Serrana;5,81
3166907;Serrania;5,78
2111789;Serrano do Maranhão;0
3167004;Serranos;0
5220504;Serranópolis;2,84
3166956;Serranópolis de Minas;16,26
4126355;Serranópolis do Iguaçu;1,2
2515906;Serraria;8,26
2413508;Serrinha;21,98
2930501;Serrinha;24,65
2413557;Serrinha dos Pintos;0
2614006;Serrita;8,5
3167103;Serro;4,29
2930600;Serrolândia;10,79
4126405;Sertaneja;13,72
4126504;Sertanópolis;5,76
2614105;Sertânia;11,72
4320503;Sertão;1,15
4320552;Sertão Santana;6,88
2515930;Sertãozinho;0
3551702;Sertãozinho;11,09
3551801;Sete Barras;3,08
3167202;Sete Lagoas;17,71
5007703;Sete Quedas;7,61
4320578;Sete de Setembro;0
3165552;Setubinha;4,93
2413607;Severiano Melo;38,68
4320602;Severiano de Almeida;6,94
3551900;Severínia;8,56
4217600;Siderópolis;8,04
5007901;Sidrolândia;11,51
2210656;Sigefredo Pacheco;0
3305604;Silva Jardim;4,2
1720655;Silvanópolis;4,14
4320651;Silveira Martins;0
3552007;Silveiras;6,32
3167301;Silveirânia;0
1304005;Silves;0
3167400;Silvianópolis;10,52
5220603;Silvânia;23,48
5220686;Simolândia;2,75
3167608;Simonésia;20,82
2210805;Simplício Mendes;18,38
2807105;Simão Dias;22,38
3167509;Simão Pereira;0
2210706;Simões;8,34
2930709;Simões Filho;23,72
4320677;Sinimbu;1,04
5107909;Sinop;47,85
4126603;Siqueira Campos;10,75
2614204;Sirinhaém;2,92
2807204;Siriri;2,34
2930774;Sobradinho;91,1
4320701;Sobradinho;26,96
2515971;Sobrado;3,25
2312908;Sobral;17,87
3167707;Sobrália;0
3552106;Socorro;24,42
2210904;Socorro do Piauí;5,91
2516102;Soledade;7,09
4320800;Soledade;72,43
3167806;Soledade de Minas;14,23
2614402;Solidão;4,65
2313005;Solonópole;9,58
2516003;Solânea;33,49
4217709;Sombrio;22,48
5007935;Sonora;7,87
3205010;Sooretama;6,6
3552205;Sorocaba;32,75
5107925;Sorriso;28,75
2516151;Sossêgo;6,62
1507904;Soure;3,9
2516201;Sousa;22,38
2930808;Souto Soares;5,56
1720853;Sucupira;0
2111904;Sucupira do Norte;13,94
2111953;Sucupira do Riachão;4,03
3552304;Sud Mennucci;7,11
4217758;Sul Brasil;2,35
4126652;Sulina;9,51
3552403;Sumaré;17,73
3305703;Sumidouro;30,53
2516300;Sumé;31,65
2614501;Surubim;25,22
2210938;Sussuapara;14,08
3552502;Suzano;17,16
3552551;Suzanápolis;0,9
2929701;Sátiro Dias;4,62
2312304;São Benedito;34,08
2110401;São Benedito do Rio Preto;0
2612901;São Benedito do Sul;0,88
2513927;São Bentinho;0
2110500;São Bento;25,3
2513901;São Bento;11,43
3160801;São Bento Abade;9,52
2411601;São Bento do Norte;0
3548609;São Bento do Sapucaí;9,86
4215802;São Bento do Sul;24,84
1720101;São Bento do Tocantins;0
2411700;São Bento do Trairí;0
2613008;São Bento do Una;5,01
4215752;São Bernardino;13,42
2110609;São Bernardo;4,48
3548708;São Bernardo do Campo;25,81
4215901;São Bonifácio;0
4318002;São Borja;14,04
2209559;São Braz do Piauí;3,21
2708204;São Brás;0
3160900;São Brás do Suaçuí;2,99
2613107;São Caetano;11,84
1507102;São Caetano de Odivelas;1,25
3548807;São Caetano do Sul;30,85
3548906;São Carlos;42,52
4216008;São Carlos;26,26
4124608;São Carlos do Ivaí;3,66
4216057;São Cristovão do Sul;1,04
2806701;São Cristóvão;37,75
2928901;São Desidério;1,04
2513968;São Domingos;0
2806800;São Domingos;5,14
2928950;São Domingos;3,39
4216107;São Domingos;11,66
5219803;São Domingos;3,4
3160959;São Domingos das Dores;1,24
1507151;São Domingos do Araguaia;5,81
2110658;São Domingos do Azeitão;8,43
1507201;São Domingos do Capim;3,63
2513943;São Domingos do Cariri;0
2110708;São Domingos do Maranhão;10,42
3204658;São Domingos do Norte;2,74
3161007;São Domingos do Prata;10,58
4318051;São Domingos do Sul;3,72
2929107;São Felipe;29,52
1101484;São Felipe D'Oeste;7,28
2411809;São Fernando;4,86
3304805;São Fidélis;19,33
2513984;São Francisco;0
2806909;São Francisco;0
3161106;São Francisco;13,63
3549003;São Francisco;0
4318101;São Francisco de Assis;18,59
2209658;São Francisco de Assis do Piauí;0
5219902;São Francisco de Goiás;4,35
3304755;São Francisco de Itabapoana;53,04
3161205;São Francisco de Paula;5,96
4318200;São Francisco de Paula;7,82
3161304;São Francisco de Sales;37,33
2110856;São Francisco do Brejão;3,26
2929206;São Francisco do Conde;6,54
3161403;São Francisco do Glória;0
1101492;São Francisco do Guaporé;20,7
2110906;São Francisco do Maranhão;8,83
2411908;São Francisco do Oeste;0
1507409;São Francisco do Pará;0,48
2209708;São Francisco do Piauí;5,29
4216206;São Francisco do Sul;12,84
2929008;São Félix;4,32
2110807;São Félix de Balsas;0
3161056;São Félix de Minas;0
5107859;São Félix do Araguaia;4,32
2929057;São Félix do Coribe;19,27
2209609;São Félix do Piauí;0
1720150;São Félix do Tocantins;0
1507300;São Félix do Xingu;12,57
2929255;São Gabriel;24,68
4318309;São Gabriel;20,76
1303809;São Gabriel da Cachoeira;1,42
3204708;São Gabriel da Palha;31,87
5007695;São Gabriel do Oeste;10,15
3161502;São Geraldo;14,45
3161601;São Geraldo da Piedade;24,13
1507458;São Geraldo do Araguaia;11,64
3161650;São Geraldo do Baixio;0
3304904;São Gonçalo;21,43
3161700;São Gonçalo do Abaeté;0
2312403;São Gonçalo do Amarante;6,78
2412005;São Gonçalo do Amarante;10,17
2209757;São Gonçalo do Gurguéia;0
3161809;São Gonçalo do Pará;11,7
2209807;São Gonçalo do Piauí;58,61
3161908;São Gonçalo do Rio Abaixo;5,84
3125507;São Gonçalo do Rio Preto;0
3162005;São Gonçalo do Sapucaí;8,04
2929305;São Gonçalo dos Campos;14,55
3162104;São Gotardo;17,11
4318408;São Jerônimo;3,43
4124707;São Jerônimo da Serra;4,23
4216503;São Joaquim;14,46
3549409;São Joaquim da Barra;15,95
3162922;São Joaquim de Bicas;3,68
2613305;São Joaquim do Monte;11,5
4318440;São Jorge;2,16
4125209;São Jorge d'Oeste;17,44
4125308;São Jorge do Ivaí;16,51
4125357;São Jorge do Patrocínio;7,35
4216602;São José;57,69
3162948;São José da Barra;2,32
3549508;São José da Bela Vista;7,97
4125407;São José da Boa Vista;20,26
2613404;São José da Coroa Grande;2,63
2514206;São José da Lagoa Tapada;3,7
2708303;São José da Laje;5,82
3162955;São José da Lapa;4,06
3163003;São José da Safira;16,82
2708402;São José da Tapera;7,79
3163102;São José da Varginha;0
2929354;São José da Vitória;15,38
4318457;São José das Missões;0
4125456;São José das Palmeiras;5,42
2514305;São José de Caiana;0
2514404;São José de Espinharas;0
2412203;São José de Mipibu;12,92
2514503;São José de Piranhas;8,17
2514552;São José de Princesa;0
2111201;São José de Ribamar;21,76
3305133;São José de Ubá;4,74
3163201;São José do Alegre;17,01
3549607;São José do Barreiro;0
2613503;São José do Belmonte;10,91
2514602;São José do Bonfim;0
2514651;São José do Brejo do Cruz;0
3204807;São José do Calçado;12,35
2412302;São José do Campestre;18,24
4216701;São José do Cedro;20,64
4216800;São José do Cerrito;4,02
2210052;São José do Divino;0
3163300;São José do Divino;6,77
2613602;São José do Egito;29,59
3163409;São José do Goiabal;26,76
4318465;São José do Herval;0
4318481;São José do Hortêncio;3,73
4318499;São José do Inhacorá;4,56
3163508;São José do Jacuri;3,56
2929370;São José do Jacuípe;2,65
3163607;São José do Mantimento;0
4318507;São José do Norte;24,8
4318606;São José do Ouro;29,7
2210102;São José do Peixe;0
2210201;São José do Piauí;18,28
5107297;São José do Povo;2,66
5107305;São José do Rio Claro;13,6
3549706;São José do Rio Pardo;16,02
3549805;São José do Rio Preto;45,77
2514701;São José do Sabugi;6,22
2412401;São José do Seridó;0
4318614;São José do Sul;20,48
3305158;São José do Vale do Rio Preto;21,89
5107354;São José do Xingu;0,4
4318622;São José dos Ausentes;2,76
2111250;São José dos Basílios;0
3549904;São José dos Campos;42,92
2514800;São José dos Cordeiros;6,78
4125506;São José dos Pinhais;20,82
5107107;São José dos Quatro Marcos;27,87
2514453;São José dos Ramos;20,99
2613206;São João;6,53
4124806;São João;9,25
2111003;São João Batista;1,4
4216305;São João Batista;16,49
3162203;São João Batista do Glória;10,38
3162807;São João Evangelista;30,32
3162906;São João Nepomuceno;20,06
5220009;São João d'Aliança;46,17
1400506;São João da Baliza;6,92
3305000;São João da Barra;4,9
3549102;São João da Boa Vista;19,27
2209856;São João da Canabrava;0
2209872;São João da Fronteira;0
3162252;São João da Lagoa;0
3162302;São João da Mata;24,32
5220058;São João da Paraúna;0
1507466;São João da Ponta;23,21
3162401;São João da Ponte;1,01
2209906;São João da Serra;10,18
4318424;São João da Urtiga;11,66
2209955;São João da Varjota;0
3549201;São João das Duas Pontes;11,53
3162450;São João das Missões;14,52
3549250;São João de Iracema;0
3305109;São João de Meriti;19,84
1507474;São João de Pirabas;43,59
3162500;São João del Rei;43,29
1507508;São João do Araguaia;2,38
2209971;São João do Arraial;19,19
4124905;São João do Caiuá;11,69
2514008;São João do Cariri;0
2111029;São João do Carú;0
4216354;São João do Itaperiú;3,49
4125001;São João do Ivaí;43,41
2312502;São João do Jaguaribe;45,65
3162559;São João do Manhuaçu;6,92
3162575;São João do Manteninha;4,1
4216255;São João do Oeste;23,28
3162609;São João do Oriente;23,15
3162658;São João do Pacuí;11,66
2111052;São João do Paraíso;1,68
3162708;São João do Paraíso;26,04
3549300;São João do Pau d'Alho;0
2210003;São João do Piauí;26,14
4318432;São João do Polêsine;52,75
2500700;São João do Rio do Peixe;30,01
2412104;São João do Sabugi;0
2111078;São João do Soter;1,88
4216404;São João do Sul;7,46
2514107;São João do Tigre;0
4125100;São João do Triunfo;8,7
2111102;São João dos Patos;43,1
2210300;São Julião;4,26
4318705;São Leopoldo;55,03
3163706;São Lourenço;36,24
2613701;São Lourenço da Mata;10,38
3549953;São Lourenço da Serra;5,92
4216909;São Lourenço do Oeste;16,84
2210359;São Lourenço do Piauí;5,92
4318804;São Lourenço do Sul;22,16
4217006;São Ludgero;42,44
2210375;São Luis do Piauí;0
1400605;São Luiz;27,07
4318903;São Luiz Gonzaga;27,32
5220157;São Luiz do Norte;8,33
3550001;São Luiz do Paraitinga;36,87
2111300;São Luís;15,63
2111409;São Luís Gonzaga do Maranhão;2,07
5220108;São Luís de Montes Belos;23,6
2312601;São Luís do Curu;6,43
2708501;São Luís do Quitunde;2,39
2514909;São Mamede;3,99
4125555;São Manoel do Paraná;1,6
3550100;São Manuel;14,05
4319000;São Marcos;10,79
4217105;São Martinho;54,46
4319109;São Martinho;20,42
4319125;São Martinho da Serra;0
3204906;São Mateus;18,59
2111508;São Mateus do Maranhão;41,25
4125605;São Mateus do Sul;18,2
2412500;São Miguel;43,66
3550209;São Miguel Arcanjo;10,59
2210383;São Miguel da Baixa Grande;0
4217154;São Miguel da Boa Vista;0
2929404;São Miguel das Matas;48,94
4319158;São Miguel das Missões;17,9
2515005;São Miguel de Taipu;0
2807006;São Miguel do Aleixo;0
3163805;São Miguel do Anta;20,9
5220207;São Miguel do Araguaia;12,67
2210391;São Miguel do Fidalgo;0
2412559;São Miguel do Gostoso;3,54
1507607;São Miguel do Guamá;7,1
1100320;São Miguel do Guaporé;8,24
4125704;São Miguel do Iguaçu;14,82
4217204;São Miguel do Oeste;28,22
5220264;São Miguel do Passa Quatro;1,73
2210409;São Miguel do Tapuio;18,24
1720200;São Miguel do Tocantins;10,84
2708600;São Miguel dos Campos;12,85
2708709;São Miguel dos Milagres;14,42
4319208;São Nicolau;4,18
5220280;São Patrício;0
3550308;São Paulo;62,23
4319307;São Paulo das Missões;18,54
1303908;São Paulo de Olivença;0
2412609;São Paulo do Potengi;3,77
2412708;São Pedro;0
3550407;São Pedro;42,98
3305208;São Pedro da Aldeia;19,56
5107404;São Pedro da Cipa;27,92
4319356;São Pedro da Serra;16,13
3163904;São Pedro da União;5,76
2111532;São Pedro da Água Branca;3,12
4319364;São Pedro das Missões;6,78
4217253;São Pedro de Alcântara;3,02
4319372;São Pedro do Butiá;36,34
4125753;São Pedro do Iguaçu;0
4125803;São Pedro do Ivaí;5,72
4125902;São Pedro do Paraná;16,39
2210508;São Pedro do Piauí;3,58
3164100;São Pedro do Suaçuí;0
4319406;São Pedro do Sul;24,52
3550506;São Pedro do Turvo;0
2111573;São Pedro dos Crentes;10,2
3164001;São Pedro dos Ferros;3,22
2412807;São Rafael;0
2210607;São Raimundo Nonato;33,91
2111607;São Raimundo das Mangabeiras;13,2
2111631;São Raimundo do Doca Bezerra;0
2111672;São Roberto;0
3164209;São Romão;9,07
3550605;São Roque;12,56
3164308;São Roque de Minas;6,71
3204955;São Roque do Canaã;20,27
1720259;São Salvador do Tocantins;6,84
2708808;São Sebastião;37,5
3550704;São Sebastião;13,52
4126009;São Sebastião da Amoreira;7,2
3164407;São Sebastião da Bela Vista;1,74
1507706;São Sebastião da Boa Vista;0,93
3550803;São Sebastião da Grama;32,47
3164431;São Sebastião da Vargem Alegre;9,69
2515104;São Sebastião de Lagoa de Roça;13,35
3305307;São Sebastião do Alto;4,2
3164472;São Sebastião do Anta;1,76
4319505;São Sebastião do Caí;12,62
3164506;São Sebastião do Maranhão;4,76
3164605;São Sebastião do Oeste;6,43
3164704;São Sebastião do Paraíso;45,97
2929503;São Sebastião do Passé;9,8
3164803;São Sebastião do Rio Preto;0
3164902;São Sebastião do Rio Verde;10,33
1720309;São Sebastião do Tocantins;0
1303957;São Sebastião do Uatumã;0
2515203;São Sebastião do Umbuzeiro;0
4319604;São Sepé;27,51
3550902;São Simão;1,86
5220405;São Simão;19,47
3165206;São Thomé das Letras;2,86
3165008;São Tiago;4,04
3165107;São Tomás de Aquino;9,84
2412906;São Tomé;7,04
4126108;São Tomé;7,24
4319703;São Valentim;377,48
4319711;São Valentim do Sul;9,45
1720499;São Valério;2,05
4319737;São Valério do Sul;3,53
4319752;São Vendelino;1,53
2413003;São Vicente;11,55
3551009;São Vicente;19
2111706;São Vicente Ferrer;32,26
2613800;São Vicente Ferrer;11,79
3165305;São Vicente de Minas;7,31
2515401;São Vicente do Seridó;9,94
4319802;São Vicente do Sul;26,09
4320453;Sério;28,37
2111805;Sítio Novo;7,96
2413706;Sítio Novo;0
1720804;Sítio Novo do Tocantins;3,49
5220702;Sítio d'Abadia;0
2930758;Sítio do Mato;6,15
2930766;Sítio do Quinto;31,8
5107941;Tabaporã;5,93
3552601;Tabapuã;14,96
1304062;Tabatinga;8,39
3552700;Tabatinga;10,1
4320859;Tabaí;11,59
2614600;Tabira;48,87
2930907;Tabocas do Brejo Velho;7,18
2413805;Taboleiro Grande;0
3552809;Taboão da Serra;33,54
3167905;Tabuleiro;12,62
2313104;Tabuleiro do Norte;34,31
2614709;Tacaimbó;24,38
2614808;Tacaratu;1,89
3552908;Taciba;4,53
2516409;Tacima;0
5007950;Tacuru;13,26
1720903;Taguatinga;11,16
3553005;Taguaí;0,83
3553104;Taiaçu;1,31
1507953;Tailândia;7,89
3168002;Taiobeiras;26,7
1720937;Taipas do Tocantins;0
2413904;Taipu;0
4217808;Taió;20,63
3553203;Taiúva;0
1720978;Talismã;0
2614857;Tamandaré;39,05
4126678;Tamarana;5,49
3553302;Tambaú;14,96
4126702;Tamboara;17,75
2313203;Tamboril;3,1
2210953;Tamboril do Piauí;0
3553401;Tanabi;18,83
2414001;Tangará;20,09
4217907;Tangará;6,65
5107958;Tangará da Serra;32,14
3305752;Tanguá;9,6
2931004;Tanhaçu;8,24
2931053;Tanque Novo;26,94
2709004;Tanque d'Arca;0
2210979;Tanque do Piauí;0
2931103;Tanquinho;8,64
3168051;Taparuba;1,53
1304104;Tapauá;0
4126801;Tapejara;6,24
4320909;Tapejara;13,81
4321006;Tapera;18,51
2516508;Taperoá;2,95
2931202;Taperoá;6,36
4321105;Tapes;20,37
3168101;Tapira;2,41
4126900;Tapira;0
2931301;Tapiramutá;3,77
3553609;Tapiratiba;3,9
3168200;Tapiraí;0
3553500;Tapiraí;1,72
5108006;Tapurah;8,74
4321204;Taquara;26,91
3553658;Taquaral;18,47
5221007;Taquaral de Goiás;7,46
2709103;Taquarana;27,43
3168309;Taquaraçu de Minas;0
4321303;Taquari;22,2
3553708;Taquaritinga;21,32
2615003;Taquaritinga do Norte;13,53
3553807;Taquarituba;18,88
3553856;Taquarivaí;0
5007976;Taquarussu;1,22
4321329;Taquaruçu do Sul;1,72
3553906;Tarabai;0,79
1200609;Tarauacá;12,7
2313252;Tarrafas;2,8
1600709;Tartarugalzinho;0
3168408;Tarumirim;10,99
3553955;Tarumã;1,98
2112001;Tasso Fragoso;5,11
3554003;Tatuí;34,31
3554102;Taubaté;20,85
2313302;Tauá;8,6
2516607;Tavares;20,81
4321352;Tavares;5,37
1304203;Tefé;9,41
2516706;Teixeira;19,25
4127007;Teixeira Soares;6,35
2931350;Teixeira de Freitas;22,35
3168507;Teixeiras;8,92
1101559;Teixeirópolis;55,76
3554201;Tejupá;0
2313351;Tejuçuoca;0
2807303;Telha;0
4127106;Telêmaco Borba;9,86
2414100;Tenente Ananias;73,58
2414159;Tenente Laurentino Cruz;1,95
4321402;Tenente Portela;19,57
2516755;Tenório;0
2931400;Teodoro Sampaio;8,55
3554300;Teodoro Sampaio;10,49
2931509;Teofilândia;18,15
2931608;Teolândia;1,58
2709152;Teotônio Vilela;28,12
5008008;Terenos;4,21
2211001;Teresina;20,26
5221080;Teresina de Goiás;5,32
3305802;Teresópolis;33,14
2615102;Terezinha;5,12
5221197;Terezópolis de Goiás;6,23
1507961;Terra Alta;0
4127205;Terra Boa;8,62
2615201;Terra Nova;1,44
2931707;Terra Nova;2,16
5108055;Terra Nova do Norte;16,97
4127304;Terra Rica;13,26
3554409;Terra Roxa;16,61
4127403;Terra Roxa;16,06
1507979;Terra Santa;4,71
4321436;Terra de Areia;13,5
5108105;Tesouro;3,04
4321451;Teutônia;25,46
3168606;Teófilo Otoni;24,04
1101609;Theobroma;2,91
2313401;Tianguá;21,43
4127502;Tibagi;9,78
2411056;Tibau;28,6
2414209;Tibau do Sul;5,85
3554508;Tietê;13,58
4217956;Tigrinhos;29,51
4218004;Tijucas;18,33
4127601;Tijucas do Sul;16,81
2615300;Timbaúba;20,61
2414308;Timbaúba dos Batistas;6,08
2112100;Timbiras;7,18
3554607;Timburi;2,23
4218103;Timbé do Sul;14,46
4218202;Timbó;88,93
4218251;Timbó Grande;3,17
2112209;Timon;18,78
3168705;Timóteo;12,76
4321469;Tio Hugo;0
3168804;Tiradentes;27,28
4321477;Tiradentes do Sul;16,19
3168903;Tiros;5,33
2807402;Tobias Barreto;25,05
3169000;Tocantins;28,86
1721208;Tocantinópolis;4,63
1721109;Tocantínia;0
3169059;Tocos do Moji;2,65
3169109;Toledo;0
4127700;Toledo;21,53
2807501;Tomar do Geru;4
4127809;Tomazina;5,43
3169208;Tombos;22,97
1508001;Tomé-Açu;22,22
1304237;Tonantins;0
2615409;Toritama;7,29
5108204;Torixoréu;14,58
4321493;Toropi;0
3554656;Torre de Pedra;0
4321501;Torres;44,65
3554706;Torrinha;6,3
2414407;Touros;23,82
3554755;Trabiju;3,45
1508035;Tracuateua;5,26
2615508;Tracunhaém;3,9
2709202;Traipu;0
2313500;Trairi;15,02
1508050;Trairão;4,08
3305901;Trajano de Moraes;14,96
4321600;Tramandaí;29,64
4321626;Travesseiro;0
2931806;Tremedal;0
3554805;Tremembé;14,65
4218350;Treviso;7,98
4218509;Treze Tílias;17,01
4218400;Treze de Maio;6,14
2615607;Trindade;4,11
5221403;Trindade;15,31
4321956;Trindade do Sul;5,33
2516805;Triunfo;0
2615706;Triunfo;8,52
4322004;Triunfo;3,68
2414456;Triunfo Potiguar;0
2112233;Trizidela do Vale;5,02
5221452;Trombas;0
4218608;Trombudo Central;6,26
4321634;Três Arroios;1,13
4218301;Três Barras;3,79
4127858;Três Barras do Paraná;12,6
4321667;Três Cachoeiras;9,01
3169307;Três Corações;14,28
4321709;Três Coroas;9,05
4321832;Três Forquilhas;0
3554904;Três Fronteiras;0,97
5008305;Três Lagoas;13,64
3169356;Três Marias;14,13
4321857;Três Palmeiras;6,73
4321907;Três Passos;26,37
3169406;Três Pontas;41,23
5221304;Três Ranchos;44,78
3306008;Três Rios;25,01
4321808;Três de Maio;65,16
4218707;Tubarão;45,53
2931905;Tucano;24,01
1508084;Tucumã;10,72
4322103;Tucunduva;17,65
1508100;Tucuruí;23,38
2112274;Tufilândia;0
3554953;Tuiuti;12,94
3169505;Tumiritinga;13,68
4322152;Tunas;10,1
4127882;Tunas do Paraná;8,64
4127908;Tuneiras do Oeste;4,48
2112308;Tuntum;49,49
4218756;Tunápolis;50,27
3169604;Tupaciguara;16,02
2615805;Tupanatinga;8,99
4322186;Tupanci do Sul;9,9
4322202;Tupanciretã;17,93
4322251;Tupandi;3,83
4322301;Tuparendi;18,18
2615904;Tuparetama;25,06
3555109;Tupi Paulista;31,31
1721257;Tupirama;0
1721307;Tupiratins;0
3555000;Tupã;42,79
4127957;Tupãssi;6,97
2112407;Turiaçu;27,01
2112456;Turilândia;18,67
3555208;Turiúba;19,66
3169703;Turmalina;18,15
3555307;Turmalina;0
2313559;Tururu;1,73
4322327;Turuçu;0
5221551;Turvelândia;1,89
4127965;Turvo;7,58
4218806;Turvo;18,7
3169802;Turvolândia;7,82
5221502;Turvânia;12,33
2112506;Tutóia;48,64
1304260;Uarini;0
2932002;Uauá;6,9
2932200;Ubaitaba;6,04
2313609;Ubajara;16,06
3170057;Ubaporanga;19,83
3555356;Ubarana;0
3555406;Ubatuba;28,02
2932309;Ubatã;13,3
3170008;Ubaí;0
2932101;Ubaíra;32,63
3170107;Uberaba;24,04
3170206;Uberlândia;50,32
3555505;Ubirajara;0,64
4128005;Ubiratã;7,02
4322343;Ubiretama;3,68
3169901;Ubá;29,12
3555604;Uchoa;10,51
2932408;Uibaí;2,79
1400704;Uiramutã;0
5221577;Uirapuru;12,63
2516904;Uiraúna;19,38
1508126;Ulianópolis;9,44
2313708;Umari;7,27
2414506;Umarizal;16,38
2807600;Umbaúba;18,5
2932457;Umburanas;8,18
3170305;Umburatiba;0
2517001;Umbuzeiro;0
2313757;Umirim;31,2
4128104;Umuarama;29,37
2932507;Una;2,11
3170404;Unaí;22,99
4128302;Uniflor;0
4322376;Unistalda;0
2211100;União;7,39
3555703;União Paulista;2,53
4322350;União da Serra;0
4128203;União da Vitória;21,46
3170438;União de Minas;3,93
4218855;União do Oeste;4,4
5108303;União do Sul;0,83
2709301;União dos Palmares;27,58
2414605;Upanema;4,01
2932606;Urandi;4,89
4128401;Uraí;10,15
2112605;Urbano Santos;78,14
3555901;Uru;0
5221700;Uruana;18,66
3170479;Uruana de Minas;7,5
1508159;Uruará;35,95
5221601;Uruaçu;19,58
4218905;Urubici;27,85
2313807;Uruburetama;1,55
1304302;Urucará;0
3170529;Urucuia;11,93
1304401;Urucurituba;2,54
3170503;Urucânia;5,1
4322400;Uruguaiana;22,92
2313906;Uruoca;2,7
4218954;Urupema;1,65
1101708;Urupá;14,63
3556008;Urupês;6,77
4219002;Urussanga;12,18
5221809;Urutaí;1,48
2932705;Uruçuca;11,51
2211209;Uruçuí;6,46
3555802;Urânia;12,74
2932804;Utinga;13,33
4322509;Vacaria;15,9
4322541;Vale Real;32,96
4322525;Vale Verde;4,08
5108352;Vale de São Domingos;30,64
1101757;Vale do Anari;4,44
1101807;Vale do Paraíso;7,19
4322533;Vale do Sol;22,7
2933000;Valente;16,11
3556107;Valentim Gentil;12,48
2932903;Valença;16,66
3306107;Valença;15,44
2211308;Valença do Piauí;33,17
3556206;Valinhos;39,35
3556305;Valparaíso;7,04
5221858;Valparaíso de Goiás;26,85
4322558;Vanini;8,15
3556354;Vargem;26,56
4219150;Vargem;0
3170578;Vargem Alegre;17,54
3205036;Vargem Alta;21
3170602;Vargem Bonita;1,56
4219176;Vargem Bonita;10,3
2112704;Vargem Grande;1,37
3556453;Vargem Grande Paulista;17,35
3170651;Vargem Grande do Rio Pardo;11,7
